Date,Hour,MCP (Rs/MWh)
20-04-2024,23,10000
20-04-2024,23,10000
20-04-2024,23,10000
20-04-2024,24,10000
20-04-2024,24,10000
20-04-2024,24,10000
20-04-2024,24,10000
21-04-2024,1,10000
21-04-2024,1,10000
21-04-2024,1,10000
21-04-2024,1,10000
21-04-2024,2,10000
21-04-2024,2,7029.96
21-04-2024,2,6448.82
21-04-2024,2,5719.46
21-04-2024,3,4999.86
21-04-2024,3,5000.29
21-04-2024,3,4999.56
21-04-2024,3,4999.29
21-04-2024,4,4738.62
21-04-2024,4,4546.4
21-04-2024,4,4519.13
21-04-2024,4,4499.81
21-04-2024,5,4180
21-04-2024,5,4188.2
21-04-2024,5,4179.76
21-04-2024,5,4179.52
21-04-2024,6,4519.8
21-04-2024,6,4738.13
21-04-2024,6,4738.99
21-04-2024,6,4779.58
21-04-2024,7,4790.63
21-04-2024,7,4999.29
21-04-2024,7,4779.88
21-04-2024,7,4500.69
21-04-2024,8,4310.57
21-04-2024,8,4002.85
21-04-2024,8,3830.66
21-04-2024,8,3736.34
21-04-2024,9,3385.25
21-04-2024,9,3140.88
21-04-2024,9,3000.38
21-04-2024,9,2679.44
21-04-2024,10,2000.79
21-04-2024,10,1999.96
21-04-2024,10,1999.57
21-04-2024,10,1972.12
21-04-2024,11,1899.67
21-04-2024,11,1899.06
21-04-2024,11,1940.74
21-04-2024,11,1940.24
21-04-2024,12,1709.77
21-04-2024,12,1709.9
21-04-2024,12,1709.83
21-04-2024,12,1709.86
21-04-2024,13,1747.22
21-04-2024,13,1709.91
21-04-2024,13,1709.89
21-04-2024,13,1709.62
21-04-2024,14,1709.36
21-04-2024,14,1709.39
21-04-2024,14,1709.82
21-04-2024,14,1709.89
21-04-2024,15,1944.59
21-04-2024,15,1972.71
21-04-2024,15,1999.65
21-04-2024,15,1999.84
21-04-2024,16,2000.48
21-04-2024,16,2070.86
21-04-2024,16,2192.64
21-04-2024,16,2500.15
21-04-2024,17,2529.63
21-04-2024,17,2529.59
21-04-2024,17,2537.45
21-04-2024,17,2537.83
21-04-2024,18,2529.54
21-04-2024,18,2529.5
21-04-2024,18,2700.55
21-04-2024,18,2773.37
21-04-2024,19,2945.33
21-04-2024,19,3179.71
21-04-2024,19,3340.98
21-04-2024,19,3340.97
21-04-2024,20,4000.37
21-04-2024,20,4210.76
21-04-2024,20,4290.57
21-04-2024,20,4290.79
21-04-2024,21,4099.73
21-04-2024,21,4099.27
21-04-2024,21,4409.36
21-04-2024,21,4409.84
21-04-2024,22,4409.65
21-04-2024,22,4519.19
21-04-2024,22,4779.28
21-04-2024,22,4906.57
21-04-2024,23,7029.38
21-04-2024,23,10000
21-04-2024,23,10000
21-04-2024,23,10000
21-04-2024,24,10000
21-04-2024,24,10000
21-04-2024,24,10000
21-04-2024,24,10000
22-04-2024,1,10000
22-04-2024,1,10000
22-04-2024,1,10000
22-04-2024,1,10000
22-04-2024,2,10000
22-04-2024,2,10000
22-04-2024,2,10000
22-04-2024,2,10000
22-04-2024,3,6029.51
22-04-2024,3,5559.41
22-04-2024,3,5559.08
22-04-2024,3,4805.6
22-04-2024,4,4788.57
22-04-2024,4,4589.94
22-04-2024,4,4589.49
22-04-2024,4,4589.37
22-04-2024,5,4409.84
22-04-2024,5,4179.83
22-04-2024,5,4179.3
22-04-2024,5,4179.39
22-04-2024,6,4179.53
22-04-2024,6,4310.49
22-04-2024,6,4409.79
22-04-2024,6,4519.05
22-04-2024,7,4999.69
22-04-2024,7,5718.11
22-04-2024,7,4999.99
22-04-2024,7,4999.48
22-04-2024,8,4788.64
22-04-2024,8,4589.56
22-04-2024,8,4432.35
22-04-2024,8,4002.59
22-04-2024,9,3819.9
22-04-2024,9,3574.26
22-04-2024,9,3470.04
22-04-2024,9,3338.92
22-04-2024,10,2995.95
22-04-2024,10,2995.55
22-04-2024,10,2850.04
22-04-2024,10,2760.63
22-04-2024,11,2019.83
22-04-2024,11,2090.65
22-04-2024,11,2090.26
22-04-2024,11,2019.68
22-04-2024,12,1999.95
22-04-2024,12,1999.79
22-04-2024,12,1999.88
22-04-2024,12,1999.96
22-04-2024,13,2000
22-04-2024,13,1999.97
22-04-2024,13,1999.84
22-04-2024,13,1999.59
22-04-2024,14,1999.53
22-04-2024,14,1999.6
22-04-2024,14,2000
22-04-2024,14,2048.06
22-04-2024,15,2156.64
22-04-2024,15,2192.58
22-04-2024,15,2537.76
22-04-2024,15,2773.13
22-04-2024,16,2895.8
22-04-2024,16,3201
22-04-2024,16,3385.19
22-04-2024,16,3385.45
22-04-2024,17,3385.85
22-04-2024,17,3500.69
22-04-2024,17,3500.79
22-04-2024,17,3719
22-04-2024,18,3729.88
22-04-2024,18,3800.77
22-04-2024,18,3899.24
22-04-2024,18,4000.52
22-04-2024,19,4002.25
22-04-2024,19,4179.78
22-04-2024,19,4500.77
22-04-2024,19,4519.81
22-04-2024,20,5009.83
22-04-2024,20,5039.03
22-04-2024,20,5000.5
22-04-2024,20,5000.38
22-04-2024,21,4778.37
22-04-2024,21,4960.11
22-04-2024,21,5300.31
22-04-2024,21,6000.74
22-04-2024,22,8499.9
22-04-2024,22,10000
22-04-2024,22,10000
22-04-2024,22,10000
22-04-2024,23,10000
22-04-2024,23,10000
22-04-2024,23,10000
22-04-2024,23,10000
22-04-2024,24,10000
22-04-2024,24,10000
22-04-2024,24,10000
22-04-2024,24,10000
23-04-2024,1,10000
23-04-2024,1,10000
23-04-2024,1,10000
23-04-2024,1,10000
23-04-2024,2,10000
23-04-2024,2,10000
23-04-2024,2,10000
23-04-2024,2,10000
23-04-2024,3,6499.72
23-04-2024,3,6499.46
23-04-2024,3,6236.86
23-04-2024,3,6000.81
23-04-2024,4,4999.07
23-04-2024,4,4963.63
23-04-2024,4,4788.01
23-04-2024,4,4779.37
23-04-2024,5,4779.57
23-04-2024,5,4779.28
23-04-2024,5,4499.6
23-04-2024,5,4512.9
23-04-2024,6,4519.52
23-04-2024,6,4779.13
23-04-2024,6,4788.16
23-04-2024,6,4790.92
23-04-2024,7,4999.61
23-04-2024,7,5505.6
23-04-2024,7,5000.96
23-04-2024,7,4999.38
23-04-2024,8,4779.4
23-04-2024,8,4310.41
23-04-2024,8,4099.28
23-04-2024,8,3985.99
23-04-2024,9,3574.22
23-04-2024,9,3385.25
23-04-2024,9,3338.26
23-04-2024,9,3118.3
23-04-2024,10,3165.11
23-04-2024,10,3140.56
23-04-2024,10,3000.68
23-04-2024,10,3000.26
23-04-2024,11,2679.27
23-04-2024,11,2679.77
23-04-2024,11,2849.61
23-04-2024,11,2773.56
23-04-2024,12,2679.71
23-04-2024,12,2679.1
23-04-2024,12,2537.06
23-04-2024,12,2300.65
23-04-2024,13,2192.57
23-04-2024,13,2156.72
23-04-2024,13,2074.04
23-04-2024,13,2074.21
23-04-2024,14,2019.78
23-04-2024,14,2019.74
23-04-2024,14,2156.28
23-04-2024,14,2156.77
23-04-2024,15,2537.77
23-04-2024,15,2537.77
23-04-2024,15,2773.32
23-04-2024,15,2932.96
23-04-2024,16,3000.81
23-04-2024,16,3090.3
23-04-2024,16,3300.95
23-04-2024,16,3385.28
23-04-2024,17,3385.22
23-04-2024,17,3385.5
23-04-2024,17,3385.96
23-04-2024,17,3736.26
23-04-2024,18,3661.23
23-04-2024,18,3800.65
23-04-2024,18,3899.33
23-04-2024,18,3999.49
23-04-2024,19,4000.24
23-04-2024,19,4199.28
23-04-2024,19,4779.29
23-04-2024,19,4999.96
23-04-2024,20,6000.94
23-04-2024,20,6100.1
23-04-2024,20,5836.63
23-04-2024,20,5834.17
23-04-2024,21,5507.3
23-04-2024,21,5619.73
23-04-2024,21,6273.11
23-04-2024,21,6499.24
23-04-2024,22,10000
23-04-2024,22,10000
23-04-2024,22,10000
23-04-2024,22,10000
23-04-2024,23,10000
23-04-2024,23,10000
23-04-2024,23,10000
23-04-2024,23,10000
23-04-2024,24,10000
23-04-2024,24,10000
23-04-2024,24,10000
23-04-2024,24,10000
24-04-2024,1,10000
24-04-2024,1,10000
24-04-2024,1,10000
24-04-2024,1,10000
24-04-2024,2,10000
24-04-2024,2,10000
24-04-2024,2,10000
24-04-2024,2,8500.89
24-04-2024,3,5500.54
24-04-2024,3,5000.28
24-04-2024,3,4788.11
24-04-2024,3,4779.02
24-04-2024,4,4788.09
24-04-2024,4,4589.2
24-04-2024,4,4500.05
24-04-2024,4,4197.52
24-04-2024,5,4099.38
24-04-2024,5,4002.91
24-04-2024,5,4002.59
24-04-2024,5,4002.96
24-04-2024,6,4250.79
24-04-2024,6,4519.57
24-04-2024,6,4788.43
24-04-2024,6,4800.15
24-04-2024,7,4800.39
24-04-2024,7,5369.8
24-04-2024,7,4999.79
24-04-2024,7,4779.55
24-04-2024,8,4432.38
24-04-2024,8,4197.81
24-04-2024,8,4034.41
24-04-2024,8,3989.54
24-04-2024,9,3574.36
24-04-2024,9,3340.62
24-04-2024,9,3300.8
24-04-2024,9,3109.11
24-04-2024,10,3000.89
24-04-2024,10,3075.06
24-04-2024,10,2980.73
24-04-2024,10,2760.69
24-04-2024,11,2400.67
24-04-2024,11,2400.32
24-04-2024,11,2679.05
24-04-2024,11,2679.14
24-04-2024,12,2500.94
24-04-2024,12,2400.48
24-04-2024,12,2400.49
24-04-2024,12,2250.34
24-04-2024,13,2019.55
24-04-2024,13,2019.43
24-04-2024,13,2019.67
24-04-2024,13,2019.44
24-04-2024,14,2001
24-04-2024,14,2019.43
24-04-2024,14,2250.09
24-04-2024,14,2514.23
24-04-2024,15,2537.27
24-04-2024,15,2537.68
24-04-2024,15,2773.31
24-04-2024,15,2773.76
24-04-2024,16,2945.58
24-04-2024,16,3000.59
24-04-2024,16,3385.44
24-04-2024,16,3574.34
24-04-2024,17,3460.96
24-04-2024,17,3736.49
24-04-2024,17,3819.38
24-04-2024,17,4000.42
24-04-2024,18,3989.68
24-04-2024,18,4002.59
24-04-2024,18,4099.52
24-04-2024,18,4299.31
24-04-2024,19,4002.45
24-04-2024,19,4354.93
24-04-2024,19,4500.84
24-04-2024,19,4999.02
24-04-2024,20,5050.3
24-04-2024,20,6100.22
24-04-2024,20,6600.5
24-04-2024,20,6600.89
24-04-2024,21,6999.23
24-04-2024,21,6999.82
24-04-2024,21,7500.9
24-04-2024,21,10000
24-04-2024,22,10000
24-04-2024,22,10000
24-04-2024,22,10000
24-04-2024,22,10000
24-04-2024,23,10000
24-04-2024,23,10000
24-04-2024,23,10000
24-04-2024,23,10000
24-04-2024,24,10000
24-04-2024,24,10000
24-04-2024,24,10000
24-04-2024,24,10000
25-04-2024,1,10000
25-04-2024,1,10000
25-04-2024,1,10000
25-04-2024,1,10000
25-04-2024,2,6499.89
25-04-2024,2,5649.01
25-04-2024,2,4728.83
25-04-2024,2,4788.29
25-04-2024,3,4712.24
25-04-2024,3,4589.19
25-04-2024,3,4519.66
25-04-2024,3,4289.24
25-04-2024,4,4197.79
25-04-2024,4,4197.48
25-04-2024,4,4179.73
25-04-2024,4,4179.06
25-04-2024,5,4002.63
25-04-2024,5,4002.06
25-04-2024,5,4000.79
25-04-2024,5,4002.17
25-04-2024,6,4310.82
25-04-2024,6,4199.95
25-04-2024,6,4499.99
25-04-2024,6,4519.08
25-04-2024,7,4410.49
25-04-2024,7,4616.21
25-04-2024,7,4500.09
25-04-2024,7,4400.51
25-04-2024,8,4197.64
25-04-2024,8,4002.02
25-04-2024,8,3985.95
25-04-2024,8,3800.19
25-04-2024,9,3385.36
25-04-2024,9,3100.93
25-04-2024,9,3075.57
25-04-2024,9,2999.18
25-04-2024,10,2760.89
25-04-2024,10,3000.15
25-04-2024,10,2760.28
25-04-2024,10,2679.81
25-04-2024,11,2500.27
25-04-2024,11,2262.4
25-04-2024,11,2400.77
25-04-2024,11,2679.06
25-04-2024,12,2679.24
25-04-2024,12,2679.67
25-04-2024,12,2679.8
25-04-2024,12,2679.77
25-04-2024,13,2679.62
25-04-2024,13,2595.72
25-04-2024,13,2537.31
25-04-2024,13,2514.21
25-04-2024,14,2192.22
25-04-2024,14,2156.35
25-04-2024,14,2156.18
25-04-2024,14,2156.32
25-04-2024,15,2400.99
25-04-2024,15,2514.19
25-04-2024,15,2537.89
25-04-2024,15,2700.2
25-04-2024,16,2773.72
25-04-2024,16,2945.85
25-04-2024,16,3080.31
25-04-2024,16,3080.72
25-04-2024,17,3080.98
25-04-2024,17,3293.96
25-04-2024,17,3385.48
25-04-2024,17,3564.88
25-04-2024,18,3460.68
25-04-2024,18,3736.55
25-04-2024,18,3899.75
25-04-2024,18,3999.73
25-04-2024,19,3899.23
25-04-2024,19,4002.08
25-04-2024,19,4099.63
25-04-2024,19,4499.44
25-04-2024,20,4660.18
25-04-2024,20,4519.27
25-04-2024,20,4519.62
25-04-2024,20,4700.52
25-04-2024,21,4500.88
25-04-2024,21,4590.9
25-04-2024,21,5000.57
25-04-2024,21,5190
25-04-2024,22,6820
25-04-2024,22,10000
25-04-2024,22,10000
25-04-2024,22,10000
25-04-2024,23,10000
25-04-2024,23,10000
25-04-2024,23,10000
25-04-2024,23,10000
25-04-2024,24,10000
25-04-2024,24,10000
25-04-2024,24,10000
25-04-2024,24,10000
26-04-2024,1,10000
26-04-2024,1,10000
26-04-2024,1,10000
26-04-2024,1,10000
26-04-2024,2,10000
26-04-2024,2,10000
26-04-2024,2,9999.28
26-04-2024,2,6499.96
26-04-2024,3,6499.36
26-04-2024,3,6499.18
26-04-2024,3,6029.62
26-04-2024,3,6029.33
26-04-2024,4,5529.2
26-04-2024,4,4788.81
26-04-2024,4,4779.64
26-04-2024,4,4589.4
26-04-2024,5,4201.81
26-04-2024,5,4201.23
26-04-2024,5,4179.94
26-04-2024,5,4199.57
26-04-2024,6,4499.1
26-04-2024,6,4499.92
26-04-2024,6,4500.54
26-04-2024,6,4519.75
26-04-2024,7,4519.18
26-04-2024,7,4779.97
26-04-2024,7,4519.3
26-04-2024,7,4310.78
26-04-2024,8,4002.87
26-04-2024,8,3985.8
26-04-2024,8,3969.58
26-04-2024,8,3519.36
26-04-2024,9,3340.27
26-04-2024,9,3080.83
26-04-2024,9,3000.59
26-04-2024,9,3000.03
26-04-2024,10,2679.65
26-04-2024,10,2695.81
26-04-2024,10,2679.5
26-04-2024,10,2529.98
26-04-2024,11,2529.54
26-04-2024,11,2529.84
26-04-2024,11,2679.58
26-04-2024,11,2680
26-04-2024,12,2679.07
26-04-2024,12,2679.44
26-04-2024,12,2529.92
26-04-2024,12,2529.39
26-04-2024,13,2400.91
26-04-2024,13,2250.05
26-04-2024,13,2019.8
26-04-2024,13,2019.66
26-04-2024,14,2192.07
26-04-2024,14,2156.8
26-04-2024,14,2339.19
26-04-2024,14,2537.35
26-04-2024,15,2679.69
26-04-2024,15,2679.32
26-04-2024,15,2773.08
26-04-2024,15,2773.33
26-04-2024,16,3036.99
26-04-2024,16,3080.87
26-04-2024,16,3385.69
26-04-2024,16,3519.06
26-04-2024,17,3500.07
26-04-2024,17,3537.34
26-04-2024,17,3574.45
26-04-2024,17,3985.32
26-04-2024,18,3740.46
26-04-2024,18,4000.49
26-04-2024,18,4002.28
26-04-2024,18,4034.94
26-04-2024,19,3800.98
26-04-2024,19,4000.29
26-04-2024,19,4199.12
26-04-2024,19,4499.99
26-04-2024,20,4779.53
26-04-2024,20,4779.8
26-04-2024,20,5009.63
26-04-2024,20,4960.75
26-04-2024,21,4959.11
26-04-2024,21,5000.12
26-04-2024,21,5600.79
26-04-2024,21,5999.53
26-04-2024,22,10000
26-04-2024,22,10000
26-04-2024,22,10000
26-04-2024,22,10000
26-04-2024,23,10000
26-04-2024,23,10000
26-04-2024,23,10000
26-04-2024,23,10000
26-04-2024,24,10000
26-04-2024,24,10000
26-04-2024,24,10000
26-04-2024,24,10000
27-04-2024,1,10000
27-04-2024,1,10000
27-04-2024,1,10000
27-04-2024,1,10000
27-04-2024,2,10000
27-04-2024,2,10000
27-04-2024,2,10000
27-04-2024,2,10000
27-04-2024,3,10000
27-04-2024,3,10000
27-04-2024,3,10000
27-04-2024,3,10000
27-04-2024,4,10000
27-04-2024,4,10000
27-04-2024,4,10000
27-04-2024,4,9999.52
27-04-2024,5,7140.32
27-04-2024,5,6500.68
27-04-2024,5,8549.04
27-04-2024,5,6499.17
27-04-2024,6,4999.74
27-04-2024,6,5009.38
27-04-2024,6,5009.49
27-04-2024,6,5506.02
27-04-2024,7,5270.2
27-04-2024,7,5629.5
27-04-2024,7,5270.03
27-04-2024,7,4999.07
27-04-2024,8,4779.75
27-04-2024,8,4500.37
27-04-2024,8,4299.58
27-04-2024,8,4034.12
27-04-2024,9,3960.6
27-04-2024,9,3410.91
27-04-2024,9,3410.32
27-04-2024,9,3338.45
27-04-2024,10,3338.63
27-04-2024,10,3410.15
27-04-2024,10,3470.45
27-04-2024,10,3418
27-04-2024,11,2700.54
27-04-2024,11,2800.11
27-04-2024,11,2800.78
27-04-2024,11,3000.41
27-04-2024,12,2695.78
27-04-2024,12,2679.71
27-04-2024,12,2710.98
27-04-2024,12,2679.37
27-04-2024,13,2529.71
27-04-2024,13,2529.16
27-04-2024,13,2529.37
27-04-2024,13,2529.38
27-04-2024,14,2400.43
27-04-2024,14,2192.69
27-04-2024,14,2400.14
27-04-2024,14,2514.96
27-04-2024,15,2773.5
27-04-2024,15,3000.47
27-04-2024,15,3380.26
27-04-2024,15,3380.83
27-04-2024,16,3551.8
27-04-2024,16,3581.85
27-04-2024,16,3985.28
27-04-2024,16,4000.33
27-04-2024,17,4000.79
27-04-2024,17,4002.53
27-04-2024,17,4354.15
27-04-2024,17,4499.43
27-04-2024,18,4099.28
27-04-2024,18,4779.07
27-04-2024,18,4779.28
27-04-2024,18,4779.87
27-04-2024,19,4619.45
27-04-2024,19,5000.29
27-04-2024,19,6030.59
27-04-2024,19,7840.09
27-04-2024,20,10000
27-04-2024,20,10000
27-04-2024,20,10000
27-04-2024,20,10000
27-04-2024,21,10000
27-04-2024,21,10000
27-04-2024,21,10000
27-04-2024,21,10000
27-04-2024,22,10000
27-04-2024,22,10000
27-04-2024,22,10000
27-04-2024,22,10000
27-04-2024,23,10000
27-04-2024,23,10000
27-04-2024,23,10000
27-04-2024,23,10000
27-04-2024,24,10000
27-04-2024,24,10000
27-04-2024,24,10000
27-04-2024,24,10000
28-04-2024,1,10000
28-04-2024,1,10000
28-04-2024,1,10000
28-04-2024,1,10000
28-04-2024,2,10000
28-04-2024,2,10000
28-04-2024,2,10000
28-04-2024,2,10000
28-04-2024,3,10000
28-04-2024,3,10000
28-04-2024,3,10000
28-04-2024,3,10000
28-04-2024,4,10000
28-04-2024,4,10000
28-04-2024,4,10000
28-04-2024,4,7800.95
28-04-2024,5,6999.85
28-04-2024,5,6500
28-04-2024,5,6499.94
28-04-2024,5,6499.51
28-04-2024,6,4999.38
28-04-2024,6,4999.96
28-04-2024,6,5000.36
28-04-2024,6,4999.98
28-04-2024,7,5270.73
28-04-2024,7,5270.9
28-04-2024,7,5270.06
28-04-2024,7,4922.86
28-04-2024,8,4779.05
28-04-2024,8,4247.88
28-04-2024,8,4034.47
28-04-2024,8,4000.5
28-04-2024,9,3800.11
28-04-2024,9,3340.14
28-04-2024,9,3328.5
28-04-2024,9,2999.07
28-04-2024,10,2870.29
28-04-2024,10,2760.56
28-04-2024,10,2760.41
28-04-2024,10,2679.85
28-04-2024,11,2679.19
28-04-2024,11,2679.92
28-04-2024,11,2679.82
28-04-2024,11,2790.82
28-04-2024,12,2750.29
28-04-2024,12,2800.24
28-04-2024,12,2700.13
28-04-2024,12,2710.1
28-04-2024,13,2777.38
28-04-2024,13,2679.92
28-04-2024,13,2710.8
28-04-2024,13,2752.4
28-04-2024,14,2679.88
28-04-2024,14,2679.44
28-04-2024,14,2679.55
28-04-2024,14,2679.41
28-04-2024,15,2773.74
28-04-2024,15,2800.76
28-04-2024,15,2945.58
28-04-2024,15,3050.4
28-04-2024,16,3380.88
28-04-2024,16,3385.53
28-04-2024,16,3499.7
28-04-2024,16,3505.27
28-04-2024,17,3630.01
28-04-2024,17,3630.25
28-04-2024,17,3630.85
28-04-2024,17,3871
28-04-2024,18,3630.31
28-04-2024,18,3769.22
28-04-2024,18,3740.84
28-04-2024,18,3969.98
28-04-2024,19,3985.34
28-04-2024,19,4201.78
28-04-2024,19,4499.36
28-04-2024,19,4779.12
28-04-2024,20,5548.2
28-04-2024,20,5768.51
28-04-2024,20,7248.68
28-04-2024,20,7500.34
28-04-2024,21,6499.98
28-04-2024,21,8499.05
28-04-2024,21,10000
28-04-2024,21,10000
28-04-2024,22,10000
28-04-2024,22,10000
28-04-2024,22,10000
28-04-2024,22,10000
28-04-2024,23,10000
28-04-2024,23,10000
28-04-2024,23,10000
28-04-2024,23,10000
28-04-2024,24,10000
28-04-2024,24,10000
28-04-2024,24,10000
28-04-2024,24,10000
29-04-2024,1,10000
29-04-2024,1,10000
29-04-2024,1,10000
29-04-2024,1,10000
29-04-2024,2,10000
29-04-2024,2,10000
29-04-2024,2,10000
29-04-2024,2,10000
29-04-2024,3,10000
29-04-2024,3,10000
29-04-2024,3,10000
29-04-2024,3,10000
29-04-2024,4,10000
29-04-2024,4,10000
29-04-2024,4,10000
29-04-2024,4,6999.14
29-04-2024,5,6499.16
29-04-2024,5,6030.76
29-04-2024,5,6000.57
29-04-2024,5,6029.23
29-04-2024,6,4800.13
29-04-2024,6,4999.91
29-04-2024,6,6000.14
29-04-2024,6,6700.13
29-04-2024,7,5506.07
29-04-2024,7,6499.53
29-04-2024,7,6000.31
29-04-2024,7,4999.99
29-04-2024,8,4788.7
29-04-2024,8,4779.33
29-04-2024,8,4619.05
29-04-2024,8,4299.21
29-04-2024,9,4002.31
29-04-2024,9,3960.87
29-04-2024,9,3960.33
29-04-2024,9,3649.82
29-04-2024,10,3824.33
29-04-2024,10,3831.11
29-04-2024,10,3960.38
29-04-2024,10,3905.88
29-04-2024,11,3079.5
29-04-2024,11,3300.04
29-04-2024,11,3274.43
29-04-2024,11,3000.16
29-04-2024,12,3000.13
29-04-2024,12,2980.92
29-04-2024,12,3075.74
29-04-2024,12,2980.98
29-04-2024,13,3079.34
29-04-2024,13,3079.31
29-04-2024,13,3079.67
29-04-2024,13,3079.44
29-04-2024,14,2980.71
29-04-2024,14,2980.81
29-04-2024,14,3075.13
29-04-2024,14,3385.1
29-04-2024,15,3567.48
29-04-2024,15,3574.94
29-04-2024,15,3985.97
29-04-2024,15,4000.7
29-04-2024,16,4299.15
29-04-2024,16,4299.66
29-04-2024,16,4500.87
29-04-2024,16,4589.21
29-04-2024,17,4589.36
29-04-2024,17,4589.57
29-04-2024,17,4999.64
29-04-2024,17,5009.37
29-04-2024,18,5300.29
29-04-2024,18,6000.53
29-04-2024,18,6000.41
29-04-2024,18,6000.31
29-04-2024,19,4960.19
29-04-2024,19,5200.02
29-04-2024,19,10000
29-04-2024,19,10000
29-04-2024,20,10000
29-04-2024,20,10000
29-04-2024,20,10000
29-04-2024,20,10000
29-04-2024,21,10000
29-04-2024,21,10000
29-04-2024,21,10000
29-04-2024,21,10000
29-04-2024,22,10000
29-04-2024,22,10000
29-04-2024,22,10000
29-04-2024,22,10000
29-04-2024,23,10000
29-04-2024,23,10000
29-04-2024,23,10000
29-04-2024,23,10000
29-04-2024,24,10000
29-04-2024,24,10000
29-04-2024,24,10000
29-04-2024,24,10000
30-04-2024,1,10000
30-04-2024,1,10000
30-04-2024,1,10000
30-04-2024,1,10000
30-04-2024,2,10000
30-04-2024,2,10000
30-04-2024,2,10000
30-04-2024,2,10000
30-04-2024,3,10000
30-04-2024,3,10000
30-04-2024,3,10000
30-04-2024,3,10000
30-04-2024,4,10000
30-04-2024,4,10000
30-04-2024,4,10000
30-04-2024,4,10000
30-04-2024,5,10000
30-04-2024,5,10000
30-04-2024,5,10000
30-04-2024,5,9000.7
30-04-2024,6,6499.72
30-04-2024,6,6499.59
30-04-2024,6,7000.46
30-04-2024,6,7700.38
30-04-2024,7,6499.3
30-04-2024,7,6499.77
30-04-2024,7,6000.64
30-04-2024,7,5280.39
30-04-2024,8,4980.03
30-04-2024,8,4779.67
30-04-2024,8,4400.54
30-04-2024,8,4099.16
30-04-2024,9,4000.53
30-04-2024,9,4000.11
30-04-2024,9,3957.16
30-04-2024,9,3659.14
30-04-2024,10,3969.92
30-04-2024,10,4000.1
30-04-2024,10,4000.33
30-04-2024,10,4000.23
30-04-2024,11,3899.13
30-04-2024,11,3769.85
30-04-2024,11,3769.55
30-04-2024,11,3500.84
30-04-2024,12,3129.76
30-04-2024,12,3385.65
30-04-2024,12,3385.81
30-04-2024,12,3385.35
30-04-2024,13,3385.71
30-04-2024,13,3385.45
30-04-2024,13,3385.06
30-04-2024,13,3327.64
30-04-2024,14,3296.36
30-04-2024,14,3250.18
30-04-2024,14,3385.15
30-04-2024,14,3385.59
30-04-2024,15,3385.66
30-04-2024,15,3385.6
30-04-2024,15,3800.07
30-04-2024,15,3910.5
30-04-2024,16,4000.57
30-04-2024,16,4002.45
30-04-2024,16,4200
30-04-2024,16,4499.15
30-04-2024,17,4548.11
30-04-2024,17,4779.74
30-04-2024,17,4999.44
30-04-2024,17,5232.88
30-04-2024,18,4505.88
30-04-2024,18,4779.92
30-04-2024,18,4999.78
30-04-2024,18,5012.08
30-04-2024,19,4779.88
30-04-2024,19,4999.41
30-04-2024,19,5719.12
30-04-2024,19,10000
30-04-2024,20,10000
30-04-2024,20,10000
30-04-2024,20,10000
30-04-2024,20,10000
30-04-2024,21,10000
30-04-2024,21,10000
30-04-2024,21,10000
30-04-2024,21,10000
30-04-2024,22,10000
30-04-2024,22,10000
30-04-2024,22,10000
30-04-2024,22,10000
30-04-2024,23,10000
30-04-2024,23,10000
30-04-2024,23,10000
30-04-2024,23,10000
30-04-2024,24,10000
30-04-2024,24,10000
30-04-2024,24,10000
30-04-2024,24,10000
01-05-2024,1,10000
01-05-2024,1,10000
01-05-2024,1,10000
01-05-2024,1,10000
01-05-2024,2,10000
01-05-2024,2,10000
01-05-2024,2,10000
01-05-2024,2,10000
01-05-2024,3,10000
01-05-2024,3,10000
01-05-2024,3,10000
01-05-2024,3,10000
01-05-2024,4,8899.69
01-05-2024,4,6000.67
01-05-2024,4,5500.41
01-05-2024,4,5000.11
01-05-2024,5,5000.15
01-05-2024,5,4728.77
01-05-2024,5,4728.03
01-05-2024,5,4719.63
01-05-2024,6,4779.47
01-05-2024,6,4800.68
01-05-2024,6,4788.85
01-05-2024,6,5000.08
01-05-2024,7,4788.11
01-05-2024,7,5000.76
01-05-2024,7,4779.08
01-05-2024,7,4366.78
01-05-2024,8,3999.81
01-05-2024,8,3505.19
01-05-2024,8,3380.73
01-05-2024,8,3060.9
01-05-2024,9,3112.53
01-05-2024,9,2979.19
01-05-2024,9,2679.44
01-05-2024,9,2380.06
01-05-2024,10,2679.17
01-05-2024,10,2679.49
01-05-2024,10,2679.72
01-05-2024,10,2679.62
01-05-2024,11,2700.73
01-05-2024,11,2700.2
01-05-2024,11,2430.29
01-05-2024,11,2695.38
01-05-2024,12,1999.86
01-05-2024,12,1999.4
01-05-2024,12,1999.66
01-05-2024,12,3220.05
01-05-2024,13,3129.9
01-05-2024,13,3075.8
01-05-2024,13,3075.97
01-05-2024,13,2775.7
01-05-2024,14,2800.12
01-05-2024,14,2695.8
01-05-2024,14,3036.05
01-05-2024,14,3220.34
01-05-2024,15,3380.87
01-05-2024,15,3385.73
01-05-2024,15,3537.19
01-05-2024,15,3574.98
01-05-2024,16,3740.67
01-05-2024,16,3847.41
01-05-2024,16,3850.25
01-05-2024,16,3900.94
01-05-2024,17,3850.39
01-05-2024,17,3923.65
01-05-2024,17,3916.2
01-05-2024,17,3985.22
01-05-2024,18,3740.83
01-05-2024,18,3800.94
01-05-2024,18,3800.99
