Date,Hour,MCP (Rs/MWh)
06-11-2023,12,3840.75
06-11-2023,12,3700.1
06-11-2023,13,3420
06-11-2023,13,3440.9
06-11-2023,13,3549.31
06-11-2023,13,3496.34
06-11-2023,14,3000.07
06-11-2023,14,2979.33
06-11-2023,14,3036.13
06-11-2023,14,2961
06-11-2023,15,3450.82
06-11-2023,15,3850.55
06-11-2023,15,4030.91
06-11-2023,15,4100.96
06-11-2023,16,3830.23
06-11-2023,16,4073.03
06-11-2023,16,4100.75
06-11-2023,16,4100.14
06-11-2023,17,3500.82
06-11-2023,17,3700.33
06-11-2023,17,4598.59
06-11-2023,17,5000.91
06-11-2023,18,5102.66
06-11-2023,18,6250.55
06-11-2023,18,6542.82
06-11-2023,18,9501.96
06-11-2023,19,9000.35
06-11-2023,19,7508.64
06-11-2023,19,7008.22
06-11-2023,19,6508.6
06-11-2023,20,5739.5
06-11-2023,20,5142.46
06-11-2023,20,4750.98
06-11-2023,20,4241.73
06-11-2023,21,4418.72
06-11-2023,21,4418.58
06-11-2023,21,4242.4
06-11-2023,21,4130.43
06-11-2023,22,3500.68
06-11-2023,22,3398.7
06-11-2023,22,3776.82
06-11-2023,22,4104.91
06-11-2023,23,4132.16
06-11-2023,23,4132.19
06-11-2023,23,4000.83
06-11-2023,23,3885.56
06-11-2023,24,3250.56
06-11-2023,24,3130.33
06-11-2023,24,3036.71
06-11-2023,24,3036.09
07-11-2023,1,2890.95
07-11-2023,1,2920.47
07-11-2023,1,3620.91
07-11-2023,1,3590.58
07-11-2023,2,3573.14
07-11-2023,2,3623.58
07-11-2023,2,3485.97
07-11-2023,2,3300.43
07-11-2023,3,3036.94
07-11-2023,3,3036.71
07-11-2023,3,3000.56
07-11-2023,3,2950.09
07-11-2023,4,3050.4
07-11-2023,4,3200.81
07-11-2023,4,3314.09
07-11-2023,4,3399.53
07-11-2023,5,3399.62
07-11-2023,5,3623.3
07-11-2023,5,3776.48
07-11-2023,5,3769.9
07-11-2023,6,3913.08
07-11-2023,6,3970.91
07-11-2023,6,4093.94
07-11-2023,6,4093.78
07-11-2023,7,4030.03
07-11-2023,7,4000.73
07-11-2023,7,4418.08
07-11-2023,7,4418.91
07-11-2023,8,4199.91
07-11-2023,8,4199.68
07-11-2023,8,4418
07-11-2023,8,4418.33
07-11-2023,9,4418.76
07-11-2023,9,4500.67
07-11-2023,9,4418.93
07-11-2023,9,4242.11
07-11-2023,10,4073.56
07-11-2023,10,4120.63
07-11-2023,10,4079.48
07-11-2023,10,3885.88
07-11-2023,11,4073.47
07-11-2023,11,4073.97
07-11-2023,11,4241.91
07-11-2023,11,4241.33
07-11-2023,12,3866.17
07-11-2023,12,3573.48
07-11-2023,12,4000.41
07-11-2023,12,3970.97
07-11-2023,13,3399.22
07-11-2023,13,3399.3
07-11-2023,13,3659.61
07-11-2023,13,3659.5
07-11-2023,14,3349.65
07-11-2023,14,3399.51
07-11-2023,14,3549.35
07-11-2023,14,3560.22
07-11-2023,15,3850.55
07-11-2023,15,3907.65
07-11-2023,15,4055.73
07-11-2023,15,4105.66
07-11-2023,16,4279.18
07-11-2023,16,4500.66
07-11-2023,16,5041.34
07-11-2023,16,5000.96
07-11-2023,17,4853.31
07-11-2023,17,5449.23
07-11-2023,17,6144.81
07-11-2023,17,7500.26
07-11-2023,18,6502.46
07-11-2023,18,10000
07-11-2023,18,10000
07-11-2023,18,10000
07-11-2023,19,10000
07-11-2023,19,10000
07-11-2023,19,10000
07-11-2023,19,10000
07-11-2023,20,7508.16
07-11-2023,20,6250.28
07-11-2023,20,5000.09
07-11-2023,20,4500.43
07-11-2023,21,4900.86
07-11-2023,21,4936.08
07-11-2023,21,4700.05
07-11-2023,21,4355.14
07-11-2023,22,4199.75
07-11-2023,22,4199.41
07-11-2023,22,4199.88
07-11-2023,22,4010.67
07-11-2023,23,4000.23
07-11-2023,23,4279.07
07-11-2023,23,4028.8
07-11-2023,23,4000.08
07-11-2023,24,3776.05
07-11-2023,24,3659.23
07-11-2023,24,3560.38
07-11-2023,24,3069.77
08-11-2023,1,3560.67
08-11-2023,1,3560.71
08-11-2023,1,3769.38
08-11-2023,1,3659.86
08-11-2023,2,3554.92
08-11-2023,2,3224.72
08-11-2023,2,3560.14
08-11-2023,2,3554.28
08-11-2023,3,3560.15
08-11-2023,3,3554.93
08-11-2023,3,3560.15
08-11-2023,3,3560.25
08-11-2023,4,3560.01
08-11-2023,4,3560.05
08-11-2023,4,3554.7
08-11-2023,4,3554.58
08-11-2023,5,3245.86
08-11-2023,5,3560.59
08-11-2023,5,3800.06
08-11-2023,5,3835.16
08-11-2023,6,3835.95
08-11-2023,6,3974.21
08-11-2023,6,4000.47
08-11-2023,6,4043.76
08-11-2023,7,4073.08
08-11-2023,7,4100.21
08-11-2023,7,4500.17
08-11-2023,7,4852.46
08-11-2023,8,5239.78
08-11-2023,8,5469.39
08-11-2023,8,5149.72
08-11-2023,8,5149.76
08-11-2023,9,4355.26
08-11-2023,9,4195.41
08-11-2023,9,4355.07
08-11-2023,9,4195.52
08-11-2023,10,4976.25
08-11-2023,10,4976.23
08-11-2023,10,4521.14
08-11-2023,10,4461.16
08-11-2023,11,4976.35
08-11-2023,11,4976.17
08-11-2023,11,4976.78
08-11-2023,11,4976
08-11-2023,12,4852.91
08-11-2023,12,4500.4
08-11-2023,12,4355.75
08-11-2023,12,4355.37
08-11-2023,13,4170.3
08-11-2023,13,4144.55
08-11-2023,13,3974.53
08-11-2023,13,3800.1
08-11-2023,14,3549.42
08-11-2023,14,3560.87
08-11-2023,14,3659.3
08-11-2023,14,3808.62
08-11-2023,15,3921.5
08-11-2023,15,4000.16
08-11-2023,15,4308.49
08-11-2023,15,4500.01
08-11-2023,16,5000.18
08-11-2023,16,5239.97
08-11-2023,16,5434.3
08-11-2023,16,5469.02
08-11-2023,17,5399.19
08-11-2023,17,5510.83
08-11-2023,17,6008.64
08-11-2023,17,8213.16
08-11-2023,18,7000.7
08-11-2023,18,9999.8
08-11-2023,18,10000
08-11-2023,18,10000
08-11-2023,19,10000
08-11-2023,19,10000
08-11-2023,19,10000
08-11-2023,19,10000
08-11-2023,20,5775.82
08-11-2023,20,5499.31
08-11-2023,20,5312.94
08-11-2023,20,5149.3
08-11-2023,21,4508.76
08-11-2023,21,4355.53
08-11-2023,21,4139.25
08-11-2023,21,4058.42
08-11-2023,22,4279.79
08-11-2023,22,4279.79
08-11-2023,22,4199.54
08-11-2023,22,3988.64
08-11-2023,23,4100.83
08-11-2023,23,4199.11
08-11-2023,23,4279.99
08-11-2023,23,4279.3
08-11-2023,24,3843.5
08-11-2023,24,3560.77
08-11-2023,24,3769.76
08-11-2023,24,3560.63
09-11-2023,1,3554.58
09-11-2023,1,3554.45
09-11-2023,1,3659.76
09-11-2023,1,3623.65
09-11-2023,2,3623.41
09-11-2023,2,3623.41
09-11-2023,2,3554.78
09-11-2023,2,3399.91
09-11-2023,3,3471.51
09-11-2023,3,3399.84
09-11-2023,3,3202.27
09-11-2023,3,3136.51
09-11-2023,4,3224.09
09-11-2023,4,3103.21
09-11-2023,4,3049.59
09-11-2023,4,3049.77
09-11-2023,5,2999.72
09-11-2023,5,3401.34
09-11-2023,5,3620.02
09-11-2023,5,3300.16
09-11-2023,6,3769.37
09-11-2023,6,3458.97
09-11-2023,6,3422.81
09-11-2023,6,3458.83
09-11-2023,7,3000.85
09-11-2023,7,3560.68
09-11-2023,7,3865.35
09-11-2023,7,4050.8
09-11-2023,8,3811.82
09-11-2023,8,4000.93
09-11-2023,8,3939.59
09-11-2023,8,4130.3
09-11-2023,9,3811.62
09-11-2023,9,3801.53
09-11-2023,9,3659.71
09-11-2023,9,3560.61
09-11-2023,10,4253.75
09-11-2023,10,4200.04
09-11-2023,10,4130.7
09-11-2023,10,3974.83
09-11-2023,11,4000.55
09-11-2023,11,4000.88
09-11-2023,11,3974.07
09-11-2023,11,3769.11
09-11-2023,12,3412.33
09-11-2023,12,3450.97
09-11-2023,12,3549.96
09-11-2023,12,3560.3
09-11-2023,13,3560.88
09-11-2023,13,3560.03
09-11-2023,13,3554.74
09-11-2023,13,3560.35
09-11-2023,14,3102.3
09-11-2023,14,3102.06
09-11-2023,14,3560.87
09-11-2023,14,3570.09
09-11-2023,15,3570.39
09-11-2023,15,3835.3
09-11-2023,15,3570.84
09-11-2023,15,3570.28
09-11-2023,16,3919.64
09-11-2023,16,3919.99
09-11-2023,16,4355.29
09-11-2023,16,4199.24
09-11-2023,17,4050.08
09-11-2023,17,4355.93
09-11-2023,17,4999.43
09-11-2023,17,5434.47
09-11-2023,18,6500.09
09-11-2023,18,10000
09-11-2023,18,10000
09-11-2023,18,10000
09-11-2023,19,10000
09-11-2023,19,10000
09-11-2023,19,10000
09-11-2023,19,10000
09-11-2023,20,10000
09-11-2023,20,10000
09-11-2023,20,5499.76
09-11-2023,20,5499.21
09-11-2023,21,5499.6
09-11-2023,21,5000.4
09-11-2023,21,5450.28
09-11-2023,21,4355.46
09-11-2023,22,4150.86
09-11-2023,22,4073.05
09-11-2023,22,4063.15
09-11-2023,22,4200.36
09-11-2023,23,3835.33
09-11-2023,23,4279.61
09-11-2023,23,4355.81
09-11-2023,23,4093.32
09-11-2023,24,3560.32
09-11-2023,24,3560.4
09-11-2023,24,3560.11
09-11-2023,24,3500.96
10-11-2023,1,3560.69
10-11-2023,1,3560.66
10-11-2023,1,4000.59
10-11-2023,1,4000.6
10-11-2023,2,3250.06
10-11-2023,2,3250.68
10-11-2023,2,3554.62
10-11-2023,2,3500.11
10-11-2023,3,3300.44
10-11-2023,3,3224.54
10-11-2023,3,3224.16
10-11-2023,3,3173.19
10-11-2023,4,2930.92
10-11-2023,4,3224.4
10-11-2023,4,2950.09
10-11-2023,4,3224.6
10-11-2023,5,3109.73
10-11-2023,5,3279.85
10-11-2023,5,3560.64
10-11-2023,5,3575.33
10-11-2023,6,3570.63
10-11-2023,6,3835.16
10-11-2023,6,3500.38
10-11-2023,6,3570.94
10-11-2023,7,3974.59
10-11-2023,7,4050.78
10-11-2023,7,4279.24
10-11-2023,7,4499.25
10-11-2023,8,4120.75
10-11-2023,8,4063.3
10-11-2023,8,4120.33
10-11-2023,8,4120.53
10-11-2023,9,4063.03
10-11-2023,9,4030.84
10-11-2023,9,4335.53
10-11-2023,9,4063.39
10-11-2023,10,4544.8
10-11-2023,10,4279.55
10-11-2023,10,3919.96
10-11-2023,10,3919.79
10-11-2023,11,3102.55
10-11-2023,11,3102.62
10-11-2023,11,3800.33
10-11-2023,11,3800.48
10-11-2023,12,3974.13
10-11-2023,12,3974.35
10-11-2023,12,3919.99
10-11-2023,12,3919.37
10-11-2023,13,3560.44
10-11-2023,13,3560.24
10-11-2023,13,3560.25
10-11-2023,13,3560.5
10-11-2023,14,3500.04
10-11-2023,14,3399.2
10-11-2023,14,3000.89
10-11-2023,14,3102.83
10-11-2023,15,3560.53
10-11-2023,15,3813.91
10-11-2023,15,3659.11
10-11-2023,15,3659.2
10-11-2023,16,3224.37
10-11-2023,16,3224.67
10-11-2023,16,3554.69
10-11-2023,16,3840.94
10-11-2023,17,4786.77
10-11-2023,17,4508.8
10-11-2023,17,3850.37
10-11-2023,17,5000.4
10-11-2023,18,5000.62
10-11-2023,18,5000.74
10-11-2023,18,5499.37
10-11-2023,18,6516.13
10-11-2023,19,10000
10-11-2023,19,6516.77
10-11-2023,19,6499.53
10-11-2023,19,5999.62
10-11-2023,20,4999.25
10-11-2023,20,4231.74
10-11-2023,20,3499.08
10-11-2023,20,3499.19
10-11-2023,21,3215.37
10-11-2023,21,3274
10-11-2023,21,3835.07
10-11-2023,21,3835.49
10-11-2023,22,3554.14
10-11-2023,22,3500.71
10-11-2023,22,3011.84
10-11-2023,22,2500.23
10-11-2023,23,3560.48
10-11-2023,23,3865.44
10-11-2023,23,3560.07
10-11-2023,23,3560.5
10-11-2023,24,3769.17
10-11-2023,24,3560.87
10-11-2023,24,3500.3
10-11-2023,24,3224.74
11-11-2023,1,2330.49
11-11-2023,1,2138.91
11-11-2023,1,2449.4
11-11-2023,1,2400.25
11-11-2023,2,2800.41
11-11-2023,2,1999.79
11-11-2023,2,1999.85
11-11-2023,2,1761.46
11-11-2023,3,1757.32
11-11-2023,3,1757.12
11-11-2023,3,1757.76
11-11-2023,3,1757.99
11-11-2023,4,1761.8
11-11-2023,4,1870.62
11-11-2023,4,1999.19
11-11-2023,4,2131
11-11-2023,5,1999.95
11-11-2023,5,2920.47
11-11-2023,5,3224.84
11-11-2023,5,3500.47
11-11-2023,6,3560.57
11-11-2023,6,3573
11-11-2023,6,3560.43
11-11-2023,6,3500.02
11-11-2023,7,1542.75
11-11-2023,7,2801.55
11-11-2023,7,2960.76
11-11-2023,7,3554.26
11-11-2023,8,3800.95
11-11-2023,8,3835.5
11-11-2023,8,3554.18
11-11-2023,8,3835.08
11-11-2023,9,3554.53
11-11-2023,9,3605.92
11-11-2023,9,3000.11
11-11-2023,9,2919.29
11-11-2023,10,2600.01
11-11-2023,10,2138.72
11-11-2023,10,3560.27
11-11-2023,10,3630.55
11-11-2023,11,3322.11
11-11-2023,11,3008.31
11-11-2023,11,3250.48
11-11-2023,11,3322.98
11-11-2023,12,3250.65
11-11-2023,12,3251.95
11-11-2023,12,3000.84
11-11-2023,12,2960.16
11-11-2023,13,1699.94
11-11-2023,13,1699.94
11-11-2023,13,1499.65
11-11-2023,13,1500.67
11-11-2023,14,999.82
11-11-2023,14,1737.79
11-11-2023,14,2131.63
11-11-2023,14,2131.96
11-11-2023,15,3000.08
11-11-2023,15,3250.22
11-11-2023,15,3426.96
11-11-2023,15,3554.17
11-11-2023,16,3550.71
11-11-2023,16,3450.16
11-11-2023,16,3250.46
11-11-2023,16,3224.97
11-11-2023,17,2979.88
11-11-2023,17,3224.46
11-11-2023,17,3554.23
11-11-2023,17,3909.35
11-11-2023,18,4008.9
11-11-2023,18,4227.5
11-11-2023,18,4740.48
11-11-2023,18,4852.25
11-11-2023,19,5000.45
11-11-2023,19,4852.95
11-11-2023,19,4520.32
11-11-2023,19,3999.64
11-11-2023,20,3474.66
11-11-2023,20,2800.73
11-11-2023,20,3000.69
11-11-2023,20,3255.68
11-11-2023,21,3835.29
11-11-2023,21,3700.62
11-11-2023,21,3570.63
11-11-2023,21,3554.47
11-11-2023,22,2810.81
11-11-2023,22,3098.15
11-11-2023,22,3000.62
11-11-2023,22,1999.97
11-11-2023,23,3130.74
11-11-2023,23,3224.31
11-11-2023,23,3554.97
11-11-2023,23,3554.93
11-11-2023,24,3560.97
11-11-2023,24,3554.9
11-11-2023,24,3224.79
11-11-2023,24,3050.19
12-11-2023,1,2920.64
12-11-2023,1,3475
12-11-2023,1,3349.24
12-11-2023,1,3399.83
12-11-2023,2,2813.35
12-11-2023,2,2813.16
12-11-2023,2,2850.46
12-11-2023,2,2610.78
12-11-2023,3,2886
12-11-2023,3,2380.43
12-11-2023,3,2576
12-11-2023,3,2850.29
12-11-2023,4,2550.36
12-11-2023,4,2627.74
12-11-2023,4,2979.34
12-11-2023,4,3050.27
12-11-2023,5,2920.84
12-11-2023,5,3554.09
12-11-2023,5,3399.57
12-11-2023,5,3500.71
12-11-2023,6,3554.56
12-11-2023,6,3399.55
12-11-2023,6,3560.68
12-11-2023,6,3000.62
12-11-2023,7,3266.78
12-11-2023,7,3554.31
12-11-2023,7,3769.42
12-11-2023,7,3835.86
12-11-2023,8,3835.05
12-11-2023,8,3731.26
12-11-2023,8,3573.37
12-11-2023,8,3623.84
12-11-2023,9,2960.46
12-11-2023,9,2000.06
12-11-2023,9,1619.6
12-11-2023,9,1999.02
12-11-2023,10,2500.78
12-11-2023,10,2500.76
12-11-2023,10,2600.43
12-11-2023,10,2600.42
12-11-2023,11,2316.65
12-11-2023,11,2316.44
12-11-2023,11,2316.68
12-11-2023,11,1999.97
12-11-2023,12,1199.58
12-11-2023,12,1155.26
12-11-2023,12,989.08
12-11-2023,12,989.06
12-11-2023,13,999.1
12-11-2023,13,999.84
12-11-2023,13,799.63
12-11-2023,13,908.63
12-11-2023,14,700.86
12-11-2023,14,700.96
12-11-2023,14,989.4
12-11-2023,14,999.33
12-11-2023,15,1245.11
12-11-2023,15,1664.16
12-11-2023,15,1761.85
12-11-2023,15,1762.61
12-11-2023,16,2131.17
12-11-2023,16,2131.43
12-11-2023,16,2331.23
12-11-2023,16,2331.8
12-11-2023,17,3000.08
12-11-2023,17,3000.73
12-11-2023,17,3500.37
12-11-2023,17,3560.85
12-11-2023,18,3573.62
12-11-2023,18,3850.27
12-11-2023,18,3835.26
12-11-2023,18,3988.67
12-11-2023,19,3769.34
12-11-2023,19,3500.22
12-11-2023,19,3560.6
12-11-2023,19,3499.09
12-11-2023,20,2999.79
12-11-2023,20,2138.62
12-11-2023,20,1500.07
12-11-2023,20,1894
12-11-2023,21,3224.32
12-11-2023,21,3224.3
12-11-2023,21,3210.8
12-11-2023,21,3224.37
12-11-2023,22,2131.31
12-11-2023,22,2131.41
12-11-2023,22,2131.36
12-11-2023,22,2000.69
12-11-2023,23,2131.4
12-11-2023,23,2919.95
12-11-2023,23,3224.92
12-11-2023,23,3224.94
12-11-2023,24,3000.18
12-11-2023,24,2498.91
12-11-2023,24,2131.14
12-11-2023,24,2000.39
13-11-2023,1,1776.62
13-11-2023,1,1757.87
13-11-2023,1,2342.95
13-11-2023,1,2386.23
13-11-2023,2,1761.12
13-11-2023,2,1761.21
13-11-2023,2,1737.02
13-11-2023,2,1689.54
13-11-2023,3,1702.04
13-11-2023,3,1702.94
13-11-2023,3,1702.64
13-11-2023,3,1737.62
13-11-2023,4,1737.82
13-11-2023,4,1737.98
13-11-2023,4,1757.2
13-11-2023,4,1757.05
13-11-2023,5,1737.66
13-11-2023,5,1757.28
13-11-2023,5,2817.23
13-11-2023,5,2850.78
13-11-2023,6,1761.8
13-11-2023,6,2000.89
13-11-2023,6,2131.4
13-11-2023,6,2298.71
13-11-2023,7,2500.62
13-11-2023,7,2876.33
13-11-2023,7,3030.05
13-11-2023,7,3000.04
13-11-2023,8,1999.74
13-11-2023,8,1999.68
13-11-2023,8,1757.25
13-11-2023,8,1999.58
13-11-2023,9,2627.15
13-11-2023,9,2649.51
13-11-2023,9,2500.75
13-11-2023,9,2131.64
13-11-2023,10,2627.76
13-11-2023,10,2131.92
13-11-2023,10,2316.21
13-11-2023,10,2316.76
13-11-2023,11,2131.99
13-11-2023,11,2316.46
13-11-2023,11,2316.66
13-11-2023,11,2316.14
13-11-2023,12,1761.34
13-11-2023,12,1322.5
13-11-2023,12,1295.5
13-11-2023,12,1747
13-11-2023,13,2131.08
13-11-2023,13,2131.11
13-11-2023,13,2342.22
13-11-2023,13,2485.09
13-11-2023,14,2332
13-11-2023,14,2316.29
13-11-2023,14,2745.35
13-11-2023,14,2745.31
13-11-2023,15,1760.89
13-11-2023,15,1830.03
13-11-2023,15,2342.15
13-11-2023,15,2331.33
13-11-2023,16,3224.47
13-11-2023,16,3560.03
13-11-2023,16,3600.46
13-11-2023,16,3849.59
13-11-2023,17,3974.11
13-11-2023,17,3849.77
13-11-2023,17,3835.68
13-11-2023,17,3989.03
13-11-2023,18,3659.53
13-11-2023,18,3850.58
13-11-2023,18,3888.56
13-11-2023,18,4002.63
13-11-2023,19,4369.4
13-11-2023,19,3974.09
13-11-2023,19,3849.51
13-11-2023,19,3549.9
13-11-2023,20,3570.88
13-11-2023,20,3399.71
13-11-2023,20,2131.37
13-11-2023,20,3000.1
13-11-2023,21,3624
13-11-2023,21,3623.68
13-11-2023,21,3623.11
13-11-2023,21,3560.97
13-11-2023,22,3245.89
13-11-2023,22,3224.07
13-11-2023,22,3205.61
13-11-2023,22,3205.53
13-11-2023,23,2950.4
13-11-2023,23,3224.37
13-11-2023,23,3216
13-11-2023,23,3224.41
13-11-2023,24,3050.41
13-11-2023,24,3000.23
13-11-2023,24,2529.71
13-11-2023,24,2500.24
14-11-2023,1,2131.26
14-11-2023,1,2000.43
14-11-2023,1,2979.46
14-11-2023,1,2987
14-11-2023,2,2342.36
14-11-2023,2,2342.18
14-11-2023,2,2450.23
14-11-2023,2,2380.73
14-11-2023,3,2627.13
14-11-2023,3,2500.95
14-11-2023,3,2891.35
14-11-2023,3,2649.9
14-11-2023,4,2649.07
14-11-2023,4,2500.81
14-11-2023,4,2865.96
14-11-2023,4,2890.47
14-11-2023,5,2999.64
14-11-2023,5,3224.68
14-11-2023,5,3299.83
14-11-2023,5,3550.45
14-11-2023,6,3224.7
14-11-2023,6,3224.72
14-11-2023,6,3820.28
14-11-2023,6,3570.59
14-11-2023,7,3249.87
14-11-2023,7,3149.75
14-11-2023,7,3549.1
14-11-2023,7,3573.19
14-11-2023,8,3810.69
14-11-2023,8,3840
14-11-2023,8,3570.82
14-11-2023,8,3800.77
14-11-2023,9,3919.44
14-11-2023,9,3919.11
14-11-2023,9,4000.34
14-11-2023,9,3865.38
14-11-2023,10,3919.97
14-11-2023,10,3849.22
14-11-2023,10,3800.25
14-11-2023,10,3492.49
14-11-2023,11,3501.42
14-11-2023,11,3426.75
14-11-2023,11,3400.72
14-11-2023,11,3400.34
14-11-2023,12,3349.5
14-11-2023,12,3400.38
14-11-2023,12,3426.05
14-11-2023,12,3299.17
14-11-2023,13,2960.26
14-11-2023,13,2331.09
14-11-2023,13,2500.32
14-11-2023,13,2600.73
14-11-2023,14,2386.28
14-11-2023,14,2331.58
14-11-2023,14,2500.88
14-11-2023,14,2627.94
14-11-2023,15,2800.56
14-11-2023,15,3224.44
14-11-2023,15,3731.54
14-11-2023,15,3830.42
14-11-2023,16,3550.04
14-11-2023,16,3400.15
14-11-2023,16,3560.63
14-11-2023,16,3731.11
14-11-2023,17,3560.45
14-11-2023,17,3450.91
14-11-2023,17,3554.49
14-11-2023,17,3989.37
14-11-2023,18,4399.36
14-11-2023,18,4800.47
14-11-2023,18,4853.51
14-11-2023,18,5510.14
14-11-2023,19,4852.6
14-11-2023,19,4479.18
14-11-2023,19,4730.81
14-11-2023,19,4499.97
14-11-2023,20,4250.06
14-11-2023,20,4149.54
14-11-2023,20,4139.2
14-11-2023,20,4214
14-11-2023,21,3573.05
14-11-2023,21,3500.17
14-11-2023,21,3404.8
14-11-2023,21,3450.78
14-11-2023,22,3560.37
14-11-2023,22,3501.76
14-11-2023,22,3422.88
14-11-2023,22,3422.84
14-11-2023,23,3835.36
14-11-2023,23,3835.65
14-11-2023,23,3700.24
14-11-2023,23,3560.92
14-11-2023,24,3224.85
14-11-2023,24,2999.61
14-11-2023,24,2960.22
14-11-2023,24,2890.7
15-11-2023,1,1737.34
15-11-2023,1,1761.67
15-11-2023,1,2386.74
15-11-2023,1,2386.85
15-11-2023,2,2500.64
15-11-2023,2,2540.4
15-11-2023,2,2512.02
15-11-2023,2,2512.33
15-11-2023,3,2600.7
15-11-2023,3,2380.95
15-11-2023,3,2380.95
15-11-2023,3,2400.75
15-11-2023,4,2450.72
15-11-2023,4,2500.47
15-11-2023,4,2500.21
15-11-2023,4,2627.26
15-11-2023,5,2627.76
15-11-2023,5,2804.31
15-11-2023,5,3000.98
15-11-2023,5,3224.32
15-11-2023,6,3669.23
15-11-2023,6,3988.19
15-11-2023,6,3800.17
15-11-2023,6,3426.31
15-11-2023,7,2960.59
15-11-2023,7,3426.29
15-11-2023,7,3560.43
15-11-2023,7,3605.12
15-11-2023,8,3835.48
15-11-2023,8,3989.22
15-11-2023,8,4000.5
15-11-2023,8,4000.63
15-11-2023,9,4050.38
15-11-2023,9,4073.22
15-11-2023,9,4000.19
15-11-2023,9,3835.15
15-11-2023,10,3988.16
15-11-2023,10,3835.41
15-11-2023,10,4000.61
15-11-2023,10,3776.22
15-11-2023,11,3560.28
15-11-2023,11,3450
15-11-2023,11,3573.1
15-11-2023,11,3573.57
15-11-2023,12,3500.7
15-11-2023,12,3548.02
15-11-2023,12,3450.83
15-11-2023,12,3548.45
15-11-2023,13,2999.23
15-11-2023,13,2999.49
15-11-2023,13,2876.7
15-11-2023,13,2850.81
15-11-2023,14,2000.66
15-11-2023,14,2200.9
15-11-2023,14,2200.47
15-11-2023,14,2386.31
15-11-2023,15,2600.32
15-11-2023,15,2600.35
15-11-2023,15,2999.22
15-11-2023,15,3224.02
15-11-2023,16,3573.02
15-11-2023,16,3560.83
15-11-2023,16,3989.58
15-11-2023,16,4000.06
15-11-2023,17,3990.86
15-11-2023,17,3990.97
15-11-2023,17,4369.23
15-11-2023,17,5493.49
15-11-2023,18,5000.27
15-11-2023,18,6163.91
15-11-2023,18,6501.48
15-11-2023,18,10000
15-11-2023,19,5600.33
15-11-2023,19,5510.42
15-11-2023,19,4999.69
15-11-2023,19,4852.92
15-11-2023,20,4355.26
15-11-2023,20,3999.16
15-11-2023,20,3799.41
15-11-2023,20,3799.42
15-11-2023,21,3999.96
15-11-2023,21,4000.35
15-11-2023,21,3739.14
15-11-2023,21,3554.04
15-11-2023,22,3731.16
15-11-2023,22,3835.01
15-11-2023,22,3349.97
15-11-2023,22,3346.08
15-11-2023,23,3365.4
15-11-2023,23,3554.58
15-11-2023,23,3500.83
15-11-2023,23,3224.88
15-11-2023,24,2960.31
15-11-2023,24,2440.38
15-11-2023,24,2131.14
15-11-2023,24,2000.77
16-11-2023,1,3020.55
16-11-2023,1,3087.18
16-11-2023,1,3087.01
16-11-2023,1,3087.5
16-11-2023,2,2942.33
16-11-2023,2,2700.04
16-11-2023,2,2661.19
16-11-2023,2,2550.67
16-11-2023,3,2493.28
16-11-2023,3,2402.19
16-11-2023,3,2402.09
16-11-2023,3,2380.98
16-11-2023,4,2380.26
16-11-2023,4,2142.02
16-11-2023,4,2131.45
16-11-2023,4,2331.85
16-11-2023,5,2900.16
16-11-2023,5,2960.43
16-11-2023,5,3000.78
16-11-2023,5,3323.12
16-11-2023,6,3560.17
16-11-2023,6,3602.83
16-11-2023,6,3557.34
16-11-2023,6,3560.34
16-11-2023,7,3548.72
16-11-2023,7,3728.32
16-11-2023,7,4000.85
16-11-2023,7,4209.13
16-11-2023,8,4100.04
16-11-2023,8,4002.42
16-11-2023,8,4010.49
16-11-2023,8,4082.89
16-11-2023,9,4355.63
16-11-2023,9,4082.36
16-11-2023,9,4002.48
16-11-2023,9,4060.5
16-11-2023,10,3718.25
16-11-2023,10,3573.05
16-11-2023,10,3573.76
16-11-2023,10,3554.85
16-11-2023,11,3500.04
16-11-2023,11,3500.33
16-11-2023,11,3554.21
16-11-2023,11,3500.69
16-11-2023,12,3600.48
16-11-2023,12,3600.3
16-11-2023,12,3570.67
16-11-2023,12,3493.9
16-11-2023,13,3570.56
16-11-2023,13,3570.36
16-11-2023,13,3501.87
16-11-2023,13,3500.63
16-11-2023,14,2789.91
16-11-2023,14,2942.37
16-11-2023,14,2942.97
16-11-2023,14,2942.99
16-11-2023,15,3200.41
16-11-2023,15,3500.13
16-11-2023,15,3560.32
16-11-2023,15,3835.38
16-11-2023,16,3880.6
16-11-2023,16,3974.79
16-11-2023,16,4000.63
16-11-2023,16,4169.87
16-11-2023,17,4400.7
16-11-2023,17,5119.5
16-11-2023,17,5499.59
16-11-2023,17,6499.01
16-11-2023,18,6499.12
16-11-2023,18,6990.8
16-11-2023,18,10000
16-11-2023,18,10000
16-11-2023,19,10000
16-11-2023,19,10000
16-11-2023,19,7000.55
16-11-2023,19,6501.71
16-11-2023,20,5499.99
16-11-2023,20,4999.95
16-11-2023,20,5000.51
16-11-2023,20,4100.85
16-11-2023,21,4000.1
16-11-2023,21,3865.98
16-11-2023,21,3835.82
16-11-2023,21,3731.49
16-11-2023,22,3570.83
16-11-2023,22,3570.37
16-11-2023,22,3722
16-11-2023,22,3570.23
16-11-2023,23,3835.03
16-11-2023,23,3835.27
16-11-2023,23,3560.66
16-11-2023,23,3560.8
